id,theme,categorie,difficulte,type,question,reponse,choix2,choix3,choix4,explication,indices,media_url,media_debut,media_duree,actif,utilisations,epoque,anecdote
Q0263,Gastronomie,Fromages,2,VF,Le roquefort est fabriqué avec du lait de brebis.,Vrai,,,,Il est affiné dans les caves de Roquefort-sur-Soulzon (Aveyron).,,,0,15,oui,0,,"Selon la légende, un berger aurait oublié son pain et son fromage dans une grotte en courant après une jolie bergère. Des semaines plus tard, le fromage était devenu bleu… et délicieux."
Q0264,Gastronomie,Régions,2,QCM,Quelle région est célèbre pour sa choucroute ?,L'Alsace,La Bretagne,La Provence,La Normandie,,,,0,15,oui,0,,"La choucroute est du chou fermenté, très riche en vitamine C. Les navigateurs en emportaient pour lutter contre le scorbut, notamment le capitaine Cook."
Q0265,Gastronomie,Épices,2,QCM,Quelle épice donne au curry sa couleur jaune ?,Le curcuma,Le safran,Le paprika,Le cumin,,,,0,15,oui,0,,"Le « curry » n'est pas une épice mais un mélange, inventé en grande partie par les Britanniques pour imiter les plats indiens."
Q0266,Gastronomie,Traditions,2,ORDRE,Remettez dans l'ordre ces étapes d'un repas traditionnel français.,Apéritif | Entrée | Plat | Fromage | Dessert,Du début à la fin du repas,,,,,,0,15,oui,0,,"Le « trou normand », un verre d'alcool pris au milieu du repas, était censé « faire de la place » pour la suite."
Q0267,Gastronomie,Cuisine,2,QCM,Quel fruit utilise-t-on pour la tarte Tatin ?,La pomme,La poire,L'abricot,La prune,"Une tarte renversée, née en Sologne chez les sœurs Tatin.",,,0,15,oui,0,,"La légende raconte que Stéphanie Tatin, débordée, aurait mis ses pommes au four sans pâte… et ajouté la pâte par-dessus. C'est Maxim's, à Paris, qui l'a rendue célèbre."
Q0268,Gastronomie,Épices,3,QCM,Quelle est l'épice la plus chère du monde ?,Le safran,La vanille,La cardamome,La cannelle,Il faut environ 150 000 fleurs de crocus pour obtenir 1 kg de safran.,,,0,15,oui,0,,"Chaque fleur de crocus ne donne que trois pistils, cueillis à la main. On l'appelle « l'or rouge »."
Q0269,Gastronomie,Botanique,3,VF,"Pour un botaniste, la tomate est un fruit.",Vrai,,,,Elle vient de la fleur et contient les graines.,,,0,15,oui,0,,"En 1893, la Cour suprême des États-Unis a pourtant jugé que la tomate était un légume… pour une histoire de taxes à l'importation."
Q0270,Gastronomie,Pain,3,ESTIMATION,Combien de grammes pèse une baguette classique ?,250,g,20,,Environ 250 g pour une longueur de 55 à 65 cm.,,,0,15,oui,0,,"Un décret de 1993 impose que la « baguette de tradition française » soit faite uniquement de farine, d'eau, de sel et de levure, sans additif."
Q0271,Gastronomie,Régions,3,QCM,Quelle soupe de poissons est la spécialité de Marseille ?,La bouillabaisse,La ratatouille,La tapenade,La pissaladière,,,,0,15,oui,0,,"C'était au départ le plat des pêcheurs, préparé avec les poissons invendus. Une « charte de la bouillabaisse » a été signée en 1980 par des restaurateurs marseillais."
Q0272,Gastronomie,Fromages,3,QCM,Quel fromage met-on traditionnellement dans la tartiflette ?,Le reblochon,Le comté,Le fromage à raclette,Le beaufort,,,,0,15,oui,0,,"La tartiflette a été inventée dans les années 1980 par le syndicat du reblochon pour relancer les ventes, en s'inspirant d'un plat savoyard ancien."
Q0273,Gastronomie,Guides,3,QCM,Qui a créé le guide qui attribue des étoiles aux restaurants ?,Les frères Michelin,Henri Gault et Christian Millau,Auguste Escoffier,Paul Bocuse,"Premier guide en 1900, distribué avec les pneus. Les étoiles arrivent en 1926.",,,0,15,oui,0,,Le guide était gratuit jusqu'en 1920. André Michelin l'a rendu payant après avoir vu des exemplaires servir… à caler des établis dans un garage.
Q0274,Gastronomie,Cuisine,3,ESTIMATION,"Combien de minutes faut-il cuire un œuf à la coque, dans l'eau bouillante ?",3,min,0,,,,,0,15,oui,0,,"Pour un œuf mollet, comptez 6 minutes ; pour un œuf dur, 9 à 10 minutes. Un œuf frais coule au fond de l'eau, un œuf vieux remonte."
Q0275,Gastronomie,Monde,3,QCM,De quel poisson vient le vrai caviar ?,L'esturgeon,Le saumon,Le hareng,La truite,,,,0,15,oui,0,,"L'esturgeon existe depuis plus de 200 millions d'années. La France est aujourd'hui l'un des grands producteurs de caviar d'élevage, notamment en Aquitaine."
Q0276,Gastronomie,Monde,4,QCM,Quel légume est la base du « baba ganoush » ?,L'aubergine,Le pois chiche,La courgette,Le poivron,"Caviar d'aubergine du Proche-Orient, au tahini.",,,0,15,oui,0,,"Pour lui donner son goût fumé, on fait griller l'aubergine directement sur la flamme jusqu'à ce que sa peau noircisse."
Q0277,Gastronomie,Épices,4,ORDRE,Classez-les selon leur force.,Piment habanero | Piment de Cayenne | Piment jalapeño | Poivron,Du plus fort au plus doux,,,Mesurée en unités de Scoville.,,,0,15,oui,0,,"Le piment le plus fort du monde, le « Pepper X », dépasse 2,5 millions d'unités Scoville, environ 500 fois un jalapeño."
Q0278,Gastronomie,Cuisine,4,ESTIMATION,À quelle température (en °C) le sucre commence-t-il à caraméliser ?,160,°C,20,,"Environ 160 °C. Au-delà de 190 °C, il brûle.",,,0,15,oui,0,,"Les pâtissiers mesurent la cuisson du sucre en « stades » aux noms imagés : le petit boulé, le grand boulé, le cassé…"
Q0279,Gastronomie,Vins,4,VF,Le champagne ne peut être produit que dans la région Champagne.,Vrai,,,,C'est une appellation d'origine protégée.,,,0,15,oui,0,,"Contrairement à la légende, Dom Pérignon n'a pas « inventé » le champagne. Une bouteille est sous une pression d'environ 6 bars, trois fois celle d'un pneu de voiture."
Q0280,Gastronomie,Desserts,4,QCM,Quel alcool sert à flamber les crêpes Suzette ?,Une liqueur d'orange,Du calvados,Du pastis,De la vodka,Souvent du Grand Marnier ou du curaçao.,,,0,15,oui,0,,"La légende dit qu'elles ont été créées par erreur à Monte-Carlo en 1895 pour le futur roi d'Angleterre Édouard VII, qui les a baptisées du nom d'une invitée."
Q0281,Gastronomie,Monde,4,QCM,De quel pays vient la feta ?,La Grèce,La Turquie,L'Italie,Chypre,,,,0,15,oui,0,,"Depuis 2002, seul le fromage fabriqué en Grèce avec du lait de brebis (et un peu de chèvre) peut s'appeler « feta » en Europe."
Q0282,Gastronomie,Fromages,5,QCM,"Quel fromage est devenu la première appellation d'origine fromagère en France, en 1925 ?",Le roquefort,Le comté,Le camembert,Le brie de Meaux,,,,0,15,oui,0,,"En 1411, le roi Charles VI avait déjà accordé aux habitants de Roquefort le monopole de l'affinage dans leurs caves."
Q0283,Gastronomie,Vins,5,QCM,"Le malbec, cépage emblématique de l'Argentine, est originaire de quel pays ?",La France,L'Espagne,L'Italie,Le Chili,"Il vient du Sud-Ouest, notamment de Cahors.",,,0,15,oui,0,,"Le phylloxéra a presque détruit le vignoble de Cahors au XIXe siècle, alors que le malbec prospérait en Argentine, où il avait été apporté par un agronome français."
Q0284,Gastronomie,Monde,5,VF,Le wasabi servi dans les restaurants est souvent du raifort coloré.,Vrai,,,,Le vrai wasabi est rare et cher.,,,0,15,oui,0,,"Le vrai wasabi perd son piquant en une quinzaine de minutes après avoir été râpé : il se prépare à la dernière minute, traditionnellement sur une râpe en peau de requin."
Q0285,Gastronomie,Métiers,5,QCM,Comment appelle-t-on le spécialiste chargé des vins dans un restaurant ?,Le sommelier,L'œnologue,Le caviste,Le maître d'hôtel,"L'œnologue, lui, s'occupe de la fabrication du vin.",,,0,15,oui,0,,"Au Moyen Âge, le sommelier était l'officier chargé des bêtes de somme qui transportaient les bagages… et les provisions de la cour."
Q0286,Gastronomie,Monde,5,QCM,Quel pays est le premier producteur mondial de café ?,Le Brésil,La Colombie,Le Vietnam,L'Éthiopie,Environ un tiers de la production mondiale.,,,0,15,oui,0,,"Selon la légende, un berger éthiopien, Kaldi, aurait découvert le café en voyant ses chèvres danser après avoir mangé des baies rouges."
Q0287,Divers,Maths,1,QCM,Combien de jours compte une année bissextile ?,366,365,364,367,,,,0,15,oui,0,,"Les personnes nées un 29 février ne fêtent leur « vrai » anniversaire que tous les 4 ans. Une année est bissextile si elle est divisible par 4… sauf les siècles non divisibles par 400 (1900 ne l'était pas, 2000 oui)."
Q0288,Divers,Couleurs,1,QCM,Quelle couleur obtient-on en mélangeant du bleu et du jaune ?,Du vert,Du violet,De l'orange,Du marron,,,,0,15,oui,0,,"Pendant longtemps, en peinture, on ne savait pas faire un vert stable : certains verts du XIXe siècle contenaient de l'arsenic et étaient toxiques."
Q0289,Divers,Maths,1,VF,Un hexagone a 6 côtés.,Vrai,,,,La France est surnommée « l'Hexagone » à cause de sa forme.,,,0,15,oui,0,,"Les abeilles construisent des alvéoles hexagonales, la forme qui utilise le moins de cire pour le plus de place."
Q0290,Divers,Langue française,1,QCM,Combien de lettres compte l'alphabet français ?,26,24,28,25,,,,0,15,oui,0,,Le « w » n'a été considéré comme une lettre à part entière de l'alphabet français qu'au XXe siècle. La lettre la plus utilisée en français est le « e ».
Q0291,Divers,Langue française,1,QCM,Quel est le contraire de « généreux » ?,Avare,Riche,Gentil,Timide,,,,0,15,oui,0,,"Harpagon, l'avare de Molière, est devenu un nom commun : un « harpagon » désigne une personne très avare."
Q0292,Divers,Langue française,1,QCM,Quel est le pluriel de « cheval » ?,Chevaux,Chevals,Chevaus,Chevauxs,,,,0,15,oui,0,,Le « cheval-vapeur » est une unité de puissance inventée par James Watt pour vendre ses machines en les comparant aux chevaux qu'elles remplaçaient.
Q0293,Divers,Tech,2,QCM,Quelle entreprise a créé l'iPhone ?,Apple,Samsung,Google,Nokia,,,,0,15,oui,0,,"Apple a été fondée en 1976 par Steve Jobs, Steve Wozniak… et Ronald Wayne, qui a revendu ses 10 % pour 800 dollars quelques jours plus tard."
Q0294,Divers,Maths,2,ESTIMATION,Combien y a-t-il de secondes dans une heure ?,3600,s,0,,60 × 60.,,,0,15,oui,0,,"Le découpage en 60 vient des Babyloniens, qui comptaient en base 60, probablement parce que 60 se divise facilement par 2, 3, 4, 5 et 6."
Q0295,Divers,Langue française,2,VF,Le mot « parmi » ne prend jamais de « s ».,Vrai,,,,Une faute très courante.,,,0,15,oui,0,,"Au XVIe siècle, on écrivait « parmy », et le « s » s'y glisse souvent par analogie avec « jamais » ou « près »."
Q0296,Divers,Maths,2,QCM,Quel chiffre romain vaut 50 ?,L,C,D,V,"I=1, V=5, X=10, L=50, C=100, D=500, M=1000.",,,0,15,oui,0,,Les Romains n'avaient pas de zéro. Le plus grand nombre facile à écrire est 3 999 (MMMCMXCIX).
Q0297,Divers,Tech,2,QCM,Quel réseau social avait un oiseau bleu pour logo avant de devenir X ?,Twitter,Facebook,Instagram,Snapchat,,,,0,15,oui,0,,"L'oiseau s'appelait Larry, en hommage au basketteur Larry Bird. L'enseigne de l'oiseau du siège de San Francisco a été vendue aux enchères."
Q0298,Divers,Tech,2,QCM,Qui a fondé Amazon ?,Jeff Bezos,Elon Musk,Larry Page,Bill Gates,"En 1994, d'abord comme librairie en ligne.",,,0,15,oui,0,Années 90,"L'entreprise a failli s'appeler « Cadabra », comme « abracadabra ». Un avocat a fait remarquer que ça sonnait comme « cadaver » (cadavre)."
Q0299,Divers,Tech,3,ESTIMATION,En quelle année le premier iPhone a-t-il été présenté ?,2007,,1,,Présenté par Steve Jobs en janvier 2007.,,,0,15,oui,0,Années 2000,"Lors de la présentation, le prototype plantait facilement : Steve Jobs devait suivre un ordre précis d'actions pour éviter le bug devant le public."
Q0300,Divers,Langue française,3,QCM,Lequel de ces mots est un palindrome (il se lit de la même façon dans les deux sens) ?,Kayak,Canoë,Radeau,Voilier,Comme « radar » ou « rotor ».,,,0,15,oui,0,,Une phrase palindrome célèbre : « Ésope reste ici et se repose ». Georges Perec a écrit un palindrome de plus de 5 000 lettres.
Q0301,Divers,Langue française,3,VF,"Le mot « oiseau » contient les cinq voyelles a, e, i, o, u.",Vrai,,,,Six lettres dont cinq voyelles différentes !,Faire épeler lentement.,,0,15,oui,0,,"C'est le plus court mot français à contenir les cinq voyelles. Au pluriel, on n'en prononce presque aucune : [wazo]."
Q0302,Divers,Tech,3,ORDRE,Classez ces unités de stockage.,Kilooctet | Mégaoctet | Gigaoctet | Téraoctet,De la plus petite à la plus grande,,,,,,0,15,oui,0,,"Le premier disque dur, en 1956, pesait une tonne et contenait moins de 5 mégaoctets."
Q0303,Divers,Maths,3,QCM,Quelle année s'écrit MMXXIV en chiffres romains ?,2024,2014,1024,2026,"MM = 2000, XX = 20, IV = 4.",,,0,15,oui,0,Années 2020,"Beaucoup de films affichent leur année de production en chiffres romains au générique, une tradition venue de la BBC et d'Hollywood."
Q0304,Divers,Maths,3,QCM,Combien de zéros compte un milliard ?,9,6,12,10,,,,0,15,oui,0,,"Attention : en anglais, « billion » veut dire milliard. Un « billion » français, lui, vaut mille milliards !"
Q0305,Divers,Vocabulaire,3,QCM,Comment appelle-t-on la peur des araignées ?,L'arachnophobie,L'agoraphobie,La claustrophobie,L'acrophobie,,,,0,15,oui,0,,"C'est l'une des phobies les plus courantes. En France, très peu d'araignées peuvent percer la peau humaine, et aucune n'est dangereuse pour un adulte en bonne santé."
Q0306,Divers,Langues,4,QCM,Quelle est la langue maternelle la plus parlée au monde ?,Le mandarin,L'espagnol,L'anglais,L'hindi,"En comptant aussi les personnes qui l'apprennent, l'anglais passe devant.",,,0,15,oui,0,,"Le chinois mandarin compte quatre tons : le même son « ma » peut vouloir dire « maman », « chanvre », « cheval » ou « gronder » selon l'intonation."
Q0307,Divers,Tech,4,QCM,Qui est considéré comme l'inventeur du Web ?,Tim Berners-Lee,Bill Gates,Vint Cerf,Steve Jobs,"En 1989, au CERN, près de Genève.",,,0,15,oui,0,Années 80,Il n'a jamais breveté son invention pour qu'elle reste gratuite et ouverte à tous. Il a été anobli par la reine Élisabeth II en 2004.
Q0308,Divers,Langue française,4,VF,« Après que » doit être suivi de l'indicatif.,Vrai,,,,"On écrit « après qu'il est parti », même si l'usage du subjonctif est très répandu.",,,0,15,oui,0,,"Petit truc : « après que » décrit un fait accompli, donc l'indicatif ; « avant que », qui décrit un fait pas encore réalisé, prend le subjonctif."
Q0309,Divers,Vocabulaire,4,QCM,Comment appelle-t-on un collectionneur de timbres ?,Un philatéliste,Un numismate,Un cruciverbiste,Un colombophile,Le numismate collectionne les pièces de monnaie.,,,0,15,oui,0,,"Le premier timbre du monde est le « Penny Black » britannique, en 1840. Le timbre le plus cher, le « One-Cent Magenta » de Guyane britannique, s'est vendu plus de 8 millions de dollars."
Q0310,Divers,Langue française,4,VF,"Après un point-virgule, on met une majuscule.",Faux,,,,,,,0,15,oui,0,,Le point-virgule a été inventé à Venise à la fin du XVe siècle par l'imprimeur Alde Manuce.
Q0311,Divers,Inventions,4,QCM,Quel inventeur a commercialisé l'ampoule électrique à incandescence en 1879 ?,Thomas Edison,Nikola Tesla,Graham Bell,Alessandro Volta,,,,0,15,oui,0,,"Il aurait testé des milliers de matériaux pour le filament, dont du bambou. Il disait : « Je n'ai pas échoué, j'ai trouvé 10 000 solutions qui ne marchent pas. »"
Q0312,Divers,Francophonie,5,ESTIMATION,Dans combien de pays le français est-il langue officielle ?,29,pays,3,,"Environ 29 pays, dont une majorité en Afrique.",,,0,15,oui,0,,"La ville où l'on parle le plus français au monde est Kinshasa, devant Paris selon certaines estimations."
Q0313,Divers,Typographie,5,QCM,Comment s'appelle le signe « & » ?,L'esperluette,L'arobase,Le tilde,Le dièse,C'est une ligature des lettres e et t (« et » en latin).,,,0,15,oui,0,,"En anglais, il s'appelle « ampersand ». Il a longtemps été récité comme la 27e lettre de l'alphabet à la fin de l'abécédaire."
Q0314,Divers,Maths,5,ORDRE,Classez ces préfixes selon leur valeur.,Nano | Micro | Milli | Kilo,Du plus petit au plus grand,,,"10⁻⁹, 10⁻⁶, 10⁻³, 10³.",,,0,15,oui,0,,"Les plus récents préfixes, « ronna » et « quetta » (10²⁷ et 10³⁰), ont été adoptés en 2022 pour mesurer… les données informatiques du monde."
Q0315,Divers,Langue française,5,QCM,Quel est le pluriel de « un œil » quand on parle du « œil-de-bœuf » (petite fenêtre) ?,Des œils-de-bœuf,Des yeux-de-bœuf,Des œil-de-bœufs,Des yeux-de-bœufs,"Hors du sens anatomique, « œil » fait parfois « œils ».",,,0,15,oui,0,,On dit aussi « des œils-de-perdrix » pour les petites callosités des orteils.
Q0316,Divers,Maths,5,QCM,Quel nombre vient juste après 7 dans la suite des nombres premiers ?,11,9,13,10,"2, 3, 5, 7, 11, 13…",,,0,15,oui,0,,Le plus grand nombre premier connu compte plus de 41 millions de chiffres. Il a été trouvé en 2024 par un ancien ingénieur de Nvidia.
Q0317,Histoire,Napoléon,1,QCM,Qui a été le premier empereur des Français ?,Napoléon Ier,Louis XVIII,Charlemagne,Napoléon III,Sacré en 1804 à Notre-Dame de Paris.,,,0,15,oui,0,,"Lors du sacre, il a pris la couronne des mains du pape pour se couronner lui-même. David l'a peint en train de couronner Joséphine : le tableau fait près de 10 m de large."
Q0318,Histoire,Moyen Âge,1,QCM,Quel peuple naviguait à bord de drakkars ?,Les Vikings,Les Romains,Les Gaulois,Les Mongols,,,,0,15,oui,0,,"Leurs navires avaient si peu de tirant d'eau qu'ils pouvaient remonter les fleuves : les Vikings ont assiégé Paris en 845 et en 885. Ils ont atteint l'Amérique vers l'an 1000, 500 ans avant Colomb."
